CustomerKey,Recency,Frequency,Monetary_Value,RS,FS,MS,RFM_Segment,Customer_Segment
11520,4,16,822.97,5,5,3,553,Potential loyalists
11521,67,2,44.57,4,4,2,442,Potential loyalists
11522,346,2,5888.24,1,4,5,145,At risk
11523,332,1,2376.9599999999996,1,1,4,114,Can't loose them
11524,88,2,42.28,4,4,2,442,Potential loyalists
11525,325,2,5935.55,1,4,5,145,At risk
11526,344,1,2376.9599999999996,1,1,4,114,Can't loose them
11527,73,2,39.58,4,4,1,441,Potential loyalists
11528,328,2,5959.709999999999,1,4,5,145,At risk
11529,343,2,5944.209999999999,1,4,5,145,At risk
11530,14,16,573.8000000000001,5,5,3,553,Potential loyalists
11531,339,2,5875.55,1,4,5,145,At risk
11532,17,2,44.57,5,4,2,542,Potential loyalists
11533,9,2,37.29,5,4,1,541,Potential loyalists
11534,333,2,5919.73,1,4,5,145,At risk
11535,304,2,5919.209999999999,1,4,5,145,At risk
11536,298,2,5915.54,1,4,5,145,At risk
11537,295,2,5873.26,1,4,5,145,At risk
11538,318,2,5895.24,1,4,5,145,At risk
11539,294,2,5997.73,1,4,5,145,At risk
11540,298,2,5958.179999999999,1,4,5,145,At risk
11541,275,2,5973.24,1,4,5,145,At risk
11542,247,1,34.47,2,1,1,211,Hibernating
11543,23,1,53.99,5,1,2,512,New customers
11544,138,1,88.98,3,1,2,312,About to sleep
11545,184,1,53.99,3,1,2,312,About to sleep
11546,307,2,4460.379999999999,1,4,5,145,At risk
11547,169,3,4976.379999999999,3,5,5,355,Loyal customers
11548,63,3,7068.269999999999,4,5,5,455,Champions
11549,32,3,7023.769999999999,5,5,5,555,Champions
11550,303,3,5241.429999999999,1,5,5,155,Can't loose them
11551,318,1,53.99,1,1,2,112,Lost
11552,11,1,34.99,5,1,1,511,New customers
11553,144,1,21.49,3,1,1,311,New customers
11554,250,1,34.99,2,1,1,211,Hibernating
11555,250,1,34.99,2,1,1,211,Hibernating
11556,23,1,21.49,5,1,1,511,New customers
11557,158,1,21.49,3,1,1,311,New customers
11558,44,1,21.49,5,1,1,511,New customers
11559,45,1,34.99,5,1,1,511,New customers
11560,41,1,53.99,5,1,2,512,New customers
11561,308,2,4344.09,1,4,5,145,At risk
11562,201,1,84.98,2,1,2,212,Hibernating
11563,192,1,53.99,2,1,2,212,Hibernating
11564,301,2,4369.09,1,4,5,145,At risk
11565,127,1,34.99,3,1,1,311,New customers
11566,10,25,1006.83,5,5,3,553,Potential loyalists
11567,304,1,53.99,1,1,2,112,Lost
11568,115,3,6789.459999999999,4,5,5,455,Champions
11569,54,1,34.99,5,1,1,511,New customers
11570,305,2,4391.41,1,4,5,145,At risk
11571,299,2,4390.679999999999,1,4,5,145,At risk
11572,311,2,4450.369999999999,1,4,5,145,At risk
11573,170,1,34.99,3,1,1,311,New customers
11574,304,1,34.99,1,1,1,111,Lost
11575,119,3,6806.119999999999,3,5,5,355,Loyal customers
11576,296,2,4486.41,1,4,5,145,At risk
11577,307,2,4344.09,1,4,5,145,At risk
11578,307,2,4406.389999999999,1,4,5,145,At risk
11579,166,1,43.980000000000004,3,1,2,312,About to sleep
11580,272,1,34.99,1,1,1,111,Lost
11581,52,5,237.19000000000005,5,5,3,553,Potential loyalists
11582,296,2,4379.08,1,4,5,145,At risk
11583,280,2,4381.389999999999,1,4,5,145,At risk
11584,119,1,8.99,3,1,1,311,New customers
11585,9,1,49.99,5,1,2,512,New customers
11586,77,1,8.99,4,1,1,411,New customers
11587,279,2,4540.38,1,4,5,145,At risk
11588,246,2,4369.09,2,4,5,245,At risk
11589,223,1,14.98,2,1,1,211,Hibernating
11590,235,2,4384.07,2,4,5,245,At risk
11591,235,2,5895.24,2,4,5,245,At risk
11592,246,2,5875.55,2,4,5,245,At risk
11593,208,2,5908.25,2,4,5,245,At risk
11594,149,1,88.98,3,1,2,312,About to sleep
11595,14,1,34.99,5,1,1,511,New customers
11596,104,1,49.97,4,1,2,412,New customers
11597,11,1,34.99,5,1,1,511,New customers
11598,295,2,4548.7,1,4,5,145,At risk
11599,215,2,5957.219999999999,2,4,5,245,At risk
11600,252,1,34.99,2,1,1,211,Hibernating
11601,220,2,5932.219999999999,2,4,5,245,At risk
11602,187,1,34.99,3,1,1,311,New customers
11603,97,3,6767.139999999999,4,5,5,455,Champions
11604,89,3,6786.119999999999,4,5,5,455,Champions
11605,319,2,4344.09,1,4,5,145,At risk
11606,199,2,5922.23,2,4,5,245,At risk
11607,217,2,5913.24,2,4,5,245,At risk
11608,31,1,34.99,5,1,1,511,New customers
11609,51,3,6872.11,5,5,5,555,Champions
11610,73,3,6786.439999999999,4,5,5,455,Champions
11611,198,2,5873.26,2,4,5,245,At risk
11612,56,3,6795.119999999999,5,5,5,555,Champions
11613,264,2,4381.389999999999,2,4,5,245,At risk
11614,283,2,4438.0599999999995,1,4,5,145,At risk
11615,275,3,5205.709999999999,1,5,5,155,Can't loose them
11616,273,3,5253.65,1,5,5,155,Can't loose them
11617,281,2,5935.55,1,4,5,145,At risk
11618,338,1,2369.959999999999,1,1,4,114,Can't loose them
11619,42,16,634.84,5,5,3,553,Potential loyalists
11620,170,2,44.57,3,4,2,342,Potential loyalists
11621,75,2,123.24000000000001,4,4,3,443,Need attention
11622,212,2,133.75,2,4,3,243,At risk
11623,262,2,5948.24,2,4,5,245,At risk
11624,264,2,5898.26,2,4,5,245,At risk
11625,265,2,5913.25,2,4,5,245,At risk
11626,281,2,5958.74,1,4,5,145,At risk
11627,65,2,50.230000000000004,4,4,2,442,Potential loyalists
11628,288,2,5875.55,1,4,5,145,At risk
11629,270,2,5930.23,2,4,5,245,At risk
11630,261,2,5933.26,2,4,5,245,At risk
11631,19,16,707.5,5,5,3,553,Potential loyalists
11632,12,16,1002.09,5,5,3,553,Potential loyalists
11633,7,2,77.27000000000001,5,4,2,542,Potential loyalists
11634,262,2,39.58,2,4,1,241,Hibernating
11635,114,2,42.28,4,4,2,442,Potential loyalists
11636,5,2,77.27000000000001,5,4,2,542,Potential loyalists
11637,332,2,39.58,1,4,1,141,Lost
11638,86,2,77.27000000000001,4,4,2,442,Potential loyalists
11639,10,2,127.26,5,4,3,543,Loyal customers
11640,15,5,409.12,5,5,3,553,Potential loyalists
11641,148,5,303.2,3,5,3,353,Potential loyalists
11642,2,5,481.87000000000006,5,5,3,553,Potential loyalists
11643,193,2,100.22000000000001,2,4,3,243,At risk
11644,11,2,42.28,5,4,2,542,Potential loyalists
11645,12,2,153.46,5,4,3,543,Loyal customers
11646,172,2,113.48,3,4,3,343,Need attention
11647,332,1,2365.939999999999,1,1,4,114,Can't loose them
11648,133,2,88.99000000000001,3,4,2,342,Potential loyalists
11649,265,2,91.28000000000002,2,4,2,242,At risk
11650,27,2,128.97,5,4,3,543,Loyal customers
11651,87,5,226.42999999999998,4,5,3,453,Potential loyalists
11652,26,5,310.93,5,5,3,553,Potential loyalists
11653,93,2,178.96,4,4,3,443,Need attention
11654,264,2,5955.23,2,4,5,245,At risk
11655,42,2,50.230000000000004,5,4,2,542,Potential loyalists
11656,8,2,77.27000000000001,5,4,2,542,Potential loyalists
11657,0,2,178.96,5,4,3,543,Loyal customers
11658,173,2,111.96,3,4,3,343,Need attention
11659,11,5,235.01,5,5,3,553,Potential loyalists
11660,150,5,324.72,3,5,3,353,Potential loyalists
11661,30,5,287.7,5,5,3,553,Potential loyalists
11662,191,2,100.27000000000001,2,4,3,243,At risk
11663,332,2,5948.24,1,4,5,145,At risk
11664,326,2,5948.24,1,4,5,145,At risk
11665,333,2,5930.23,1,4,5,145,At risk
11666,340,2,5948.24,1,4,5,145,At risk
11667,25,2,91.28000000000002,5,4,2,542,Potential loyalists
11668,12,2,128.97,5,4,3,543,Loyal customers
11669,147,2,113.21000000000001,3,4,3,343,Need attention
11670,117,2,100.27000000000001,3,4,3,343,Need attention
11671,280,2,5970.23,1,4,5,145,At risk
11672,117,2,113.47999999999999,3,4,3,343,Need attention
11673,316,2,191.95000000000002,1,4,3,143,At risk
11674,148,2,96.27000000000001,3,4,3,343,Need attention
11675,338,2,5898.26,1,4,5,145,At risk
11676,35,2,91.28000000000002,5,4,2,542,Potential loyalists
11677,44,5,298.21,5,5,3,553,Potential loyalists
11678,342,2,5900.55,1,4,5,145,At risk
11679,45,2,145.96,5,4,3,543,Loyal customers
11680,4,2,93.98,5,4,3,543,Loyal customers
11681,49,2,137.96,5,4,3,543,Loyal customers
11682,35,2,252.98000000000002,5,4,3,543,Loyal customers
11683,340,2,5897.23,1,4,5,145,At risk
11684,32,2,93.98,5,4,3,543,Loyal customers
11685,31,2,110.92000000000002,5,4,3,543,Loyal customers
11686,264,2,128.97,2,4,3,243,At risk
11687,206,2,97.98,2,4,3,243,At risk
11688,333,2,5967.23,1,4,5,145,At risk
11689,133,2,88.99000000000001,3,4,2,342,Potential loyalists
11690,262,2,5904.23,2,4,5,245,At risk
11691,239,2,119.96000000000001,2,4,3,243,At risk
11692,5,2,93.98,5,4,3,543,Loyal customers
11693,350,1,2294.99,1,1,4,114,Can't loose them
11694,107,2,128.97,4,4,3,443,Need attention
11695,147,2,128.97,3,4,3,343,Need attention
11696,259,2,5873.26,2,4,5,245,At risk
11697,101,2,152.96,4,4,3,443,Need attention
11698,7,5,255.94,5,5,3,553,Potential loyalists
11699,157,2,122.25000000000001,3,4,3,343,Need attention
11700,218,2,137.96,2,4,3,243,At risk
11701,254,2,128.97,2,4,3,243,At risk
11702,60,2,96.27000000000001,4,4,3,443,Need attention
11703,58,2,100.27000000000001,4,4,3,443,Need attention
11704,180,2,93.98,3,4,3,343,Need attention
11705,231,2,5940.54,2,4,5,245,At risk
11706,101,2,88.99000000000001,4,4,2,442,Potential loyalists
11707,234,2,6025.219999999999,2,4,5,245,At risk
11708,230,2,5908.5,2,4,5,245,At risk
11709,91,5,325.89000000000004,4,5,3,453,Potential loyalists
11710,32,2,97.98,5,4,3,543,Loyal customers
11711,1,27,1103.78,5,5,3,553,Potential loyalists
11712,76,5,127.80000000000001,4,5,3,453,Potential loyalists
11713,53,2,191.95000000000002,5,4,3,543,Loyal customers
11714,244,2,93.98,2,4,3,243,At risk
11715,14,2,143.97,5,4,3,543,Loyal customers
11716,7,2,96.27000000000001,5,4,3,543,Loyal customers
11717,16,2,192.47000000000003,5,4,3,543,Loyal customers
11718,298,2,100.27,1,4,3,143,At risk
11719,115,5,287.2,4,5,3,453,Potential loyalists
11720,173,2,117.95000000000002,3,4,3,343,Need attention
11721,88,2,105.26,4,4,3,443,Need attention
11722,65,2,153.46,4,4,3,443,Need attention
11723,12,5,192.53000000000003,5,5,3,553,Potential loyalists
11724,30,5,210.09000000000006,5,5,3,553,Potential loyalists
11725,256,2,123.91,2,4,3,243,At risk
11726,37,2,223.44,5,4,3,543,Loyal customers
11727,254,2,5962.24,2,4,5,245,At risk
11728,68,2,109.97,4,4,3,443,Need attention
11729,8,2,159.96,5,4,3,543,Loyal customers
11730,10,2,134.46,5,4,3,543,Loyal customers
11731,162,2,121.44999999999999,3,4,3,343,Need attention
11732,151,2,173.47,3,4,3,343,Need attention
11733,10,2,194.98000000000002,5,4,3,543,Loyal customers
11734,190,2,135.78,2,4,3,243,At risk
11735,22,2,109.97,5,4,3,543,Loyal customers
11736,40,2,166.45000000000002,5,4,3,543,Loyal customers
11737,180,2,77.27000000000001,3,4,2,342,Potential loyalists
11738,17,5,331.68,5,5,3,553,Potential loyalists
11739,272,2,4758.029999999999,1,4,5,145,At risk
11740,5,5,384.09000000000003,5,5,3,553,Potential loyalists
11741,327,2,6079.24,1,4,5,145,At risk
11742,236,2,5915.54,2,4,5,245,At risk
11743,242,2,5898.26,2,4,5,245,At risk
11744,139,2,72.28,3,4,2,342,Potential loyalists
11745,254,2,5948.23,2,4,5,245,At risk
11746,65,2,77.27000000000001,4,4,2,442,Potential loyalists
11747,92,2,115.96000000000001,4,4,3,443,Need attention
11748,73,5,131.54000000000002,4,5,3,453,Potential loyalists
11749,14,3,47.92,5,5,2,552,Potential loyalists
11750,104,3,8148.019999999999,4,5,5,455,Champions
11751,180,3,8215.019999999999,3,5,5,355,Loyal customers
11752,38,3,137.87,5,5,3,553,Potential loyalists
11753,90,3,47.92,4,5,2,452,Potential loyalists
11754,167,3,8163.529999999999,3,5,5,355,Loyal customers
11755,149,3,46.25,3,5,2,352,Potential loyalists
11756,80,3,8078.019999999999,4,5,5,455,Champions
11757,47,3,58.04999999999999,5,5,2,552,Potential loyalists
11758,50,3,58.04999999999999,5,5,2,552,Potential loyalists
11759,188,3,8054.049999999999,3,5,5,355,Loyal customers
11760,55,3,274.92,5,5,3,553,Potential loyalists
11761,168,3,8149.49,3,5,5,355,Loyal customers
11762,191,3,8228.009999999998,2,5,5,255,At risk
11763,62,3,76.65,4,5,2,452,Potential loyalists
11764,190,3,8129.019999999999,2,5,5,255,At risk
11765,171,3,8143.029999999999,3,5,5,355,Loyal customers
11766,187,3,8280.479999999998,3,5,5,355,Loyal customers
11767,185,3,8319.509999999998,3,5,5,355,Loyal customers
11768,183,3,8139.039999999999,3,5,5,355,Loyal customers
11769,117,5,478.95,3,5,3,353,Potential loyalists
11770,84,2,77.27000000000001,4,4,2,442,Potential loyalists
11771,173,2,94.48,3,4,3,343,Need attention
11772,243,2,5913.24,2,4,5,245,At risk
11773,258,2,5983.74,2,4,5,245,At risk
11774,214,2,5900.55,2,4,5,245,At risk
11775,224,2,5913.25,2,4,5,245,At risk
11776,224,2,6079.24,2,4,5,245,At risk
11777,205,2,5915.53,2,4,5,245,At risk
11778,198,2,5873.26,2,4,5,245,At risk
11779,204,2,5873.26,2,4,5,245,At risk
11780,209,2,5973.24,2,4,5,245,At risk
11781,35,2,134.46,5,4,3,543,Loyal customers
11782,119,2,151.75,3,4,3,343,Need attention
11783,247,2,109.97,2,4,3,243,At risk
11784,27,5,272.69,5,5,3,553,Potential loyalists
11785,135,2,74.98,3,4,2,342,Potential loyalists
11786,2,2,126.96000000000001,5,4,3,543,Loyal customers
11787,69,2,109.97,4,4,3,443,Need attention
11788,146,2,255.27,3,4,3,343,Need attention
11789,260,2,72.28000000000002,2,4,2,242,At risk
11790,236,2,146.95000000000002,2,4,3,243,At risk
11791,43,2,119.98000000000002,5,4,3,543,Loyal customers
11792,197,2,119.98000000000002,2,4,3,243,At risk
11793,337,2,101.96000000000001,1,4,3,143,At risk
11794,0,2,77.27000000000001,5,4,2,542,Potential loyalists
11795,49,2,74.98,5,4,2,542,Potential loyalists
11796,228,2,5995.199999999999,2,4,5,245,At risk
11797,198,2,5972.73,2,4,5,245,At risk
11798,216,2,5953.25,2,4,5,245,At risk
11799,218,2,5921.19,2,4,5,245,At risk
11800,153,2,77.27000000000001,3,4,2,342,Potential loyalists
11801,14,2,87.28000000000002,5,4,2,542,Potential loyalists
11802,43,5,215.29,5,5,3,553,Potential loyalists
11803,51,2,229.95000000000002,5,4,3,543,Loyal customers
11804,154,2,133.96,3,4,3,343,Need attention
11805,69,2,128.97,4,4,3,443,Need attention
11806,102,2,96.27000000000001,4,4,3,443,Need attention
11807,123,2,153.46,3,4,3,343,Need attention
11808,80,5,610.19,4,5,3,453,Potential loyalists
11809,217,2,5929.23,2,4,5,245,At risk
11810,203,2,5973.24,2,4,5,245,At risk
11811,210,2,5898.26,2,4,5,245,At risk
11812,209,2,5900.55,2,4,5,245,At risk
11813,199,2,5953.25,2,4,5,245,At risk
11814,127,2,101.26,3,4,3,343,Need attention
11815,323,2,5948.24,1,4,5,145,At risk
11816,327,2,5933.25,1,4,5,145,At risk
11817,335,2,5898.26,1,4,5,145,At risk
11818,348,2,5954.219999999999,1,4,5,145,At risk
11819,6,2,96.27000000000001,5,4,3,543,Loyal customers
11820,38,5,232.71000000000004,5,5,3,553,Potential loyalists
11821,132,2,151.42999999999998,3,4,3,343,Need attention
11822,140,2,87.28,3,4,2,342,Potential loyalists
11823,2,5,262.42,5,5,3,553,Potential loyalists
11824,9,5,240.01000000000002,5,5,3,553,Potential loyalists
11825,335,2,5900.55,1,4,5,145,At risk
11826,332,2,5898.26,1,4,5,145,At risk
11827,35,5,512.47,5,5,3,553,Potential loyalists
11828,269,2,93.98,2,4,3,243,At risk
11829,206,2,130.94,2,4,3,243,At risk
11830,348,2,5930.23,1,4,5,145,At risk
11831,337,2,5933.25,1,4,5,145,At risk
11832,126,2,124.97,3,4,3,343,Need attention
11833,46,5,240.01000000000005,5,5,3,553,Potential loyalists
11834,334,2,5908.25,1,4,5,145,At risk
11835,240,2,4772.299999999999,2,4,5,245,At risk
11836,266,2,69.99000000000001,2,4,2,242,At risk
11837,327,2,5923.23,1,4,5,145,At risk
11838,138,2,135.21,3,4,3,343,Need attention
11839,215,2,5955.23,2,4,5,245,At risk
11840,254,2,87.28000000000002,2,4,2,242,At risk
11841,68,5,307.96999999999997,4,5,3,453,Potential loyalists
11842,40,2,98.97,5,4,3,543,Loyal customers
11843,311,2,116.76,1,4,3,143,At risk
11844,8,2,124.97,5,4,3,543,Loyal customers
11845,35,4,197.20000000000005,5,5,3,553,Potential loyalists
11846,187,2,84.99000000000001,3,4,2,342,Potential loyalists
11847,59,2,124.97,4,4,3,443,Need attention
11848,38,2,92.27000000000001,5,4,3,543,Loyal customers
11849,8,2,257.97,5,4,3,543,Loyal customers
11850,224,2,149.46,2,4,3,243,At risk
11851,39,2,84.99000000000001,5,4,2,542,Potential loyalists
11852,133,2,124.97,3,4,3,343,Need attention
11853,207,2,89.98,2,4,2,242,At risk
11854,212,2,5985.2,2,4,5,245,At risk
11855,124,2,89.98,3,4,2,342,Potential loyalists
11856,14,2,133.96,5,4,3,543,Loyal customers
11857,39,2,124.97,5,4,3,543,Loyal customers
11858,185,2,84.99000000000001,3,4,2,342,Potential loyalists
11859,43,2,72.28,5,4,2,542,Potential loyalists
11860,62,2,69.99000000000001,4,4,2,442,Potential loyalists
11861,22,5,286.30000000000007,5,5,3,553,Potential loyalists
11862,82,2,209.23,4,4,3,443,Need attention
11863,131,2,47.940000000000005,3,4,2,342,Potential loyalists
11864,221,2,47.940000000000005,2,4,2,242,At risk
11865,99,2,114.92,4,4,3,443,Need attention
11866,261,2,42.95,2,4,2,242,At risk
11867,82,2,82.93,4,4,2,442,Potential loyalists
11868,27,5,247.01000000000002,5,5,3,553,Potential loyalists
11869,6,5,269.08000000000004,5,5,3,553,Potential loyalists
11870,5,2,242.27000000000004,5,4,3,543,Loyal customers
11871,229,2,69.99000000000001,2,4,2,242,At risk
11872,202,2,5948.24,2,4,5,245,At risk
11873,221,2,5923.23,2,4,5,245,At risk
11874,5,2,72.21000000000001,5,4,2,542,Potential loyalists
11875,0,5,292.70000000000005,5,5,3,553,Potential loyalists
11876,111,2,82.93,4,4,2,442,Potential loyalists
11877,16,2,42.95,5,4,2,542,Potential loyalists
11878,32,2,82.93,5,4,2,542,Potential loyalists
11879,72,2,107.42,4,4,3,443,Need attention
11880,71,2,50.230000000000004,4,4,2,442,Potential loyalists
11881,27,2,148.39999999999998,5,4,3,543,Loyal customers
11882,185,2,47.940000000000005,3,4,2,342,Potential loyalists
11883,60,2,77.27000000000001,4,4,2,442,Potential loyalists
11884,15,2,109.97,5,4,3,543,Loyal customers
11885,343,2,5900.55,1,4,5,145,At risk
11886,210,2,5897.53,2,4,5,245,At risk
11887,200,2,82.93,2,4,2,242,At risk
11888,301,1,2376.9599999999996,1,1,4,114,Can't loose them
11889,315,2,50.230000000000004,1,4,2,142,At risk
11890,192,2,130.44,2,4,3,243,At risk
11891,197,2,109.97,2,4,3,243,At risk
11892,175,3,8119.029999999999,3,5,5,355,Loyal customers
11893,174,3,8123.029999999999,3,5,5,355,Loyal customers
11894,191,3,8223.0,2,5,5,255,At risk
11895,172,3,8149.039999999999,3,5,5,355,Loyal customers
11896,186,3,8117.969999999998,3,5,5,355,Loyal customers
11897,91,3,8203.019999999999,4,5,5,455,Champions
11898,174,3,8179.029999999999,3,5,5,355,Loyal customers
11899,189,3,8189.499999999998,3,5,5,355,Loyal customers
11900,186,3,8257.009999999998,3,5,5,355,Loyal customers
11901,65,3,8248.009999999998,4,5,5,455,Champions
11902,15,3,63.03999999999999,5,5,2,552,Potential loyalists
11903,184,3,8108.039999999999,3,5,5,355,Loyal customers
11904,196,3,8214.499999999998,2,5,5,255,At risk
11905,191,3,8155.98,2,5,5,255,At risk
11906,185,3,8150.999999999998,3,5,5,355,Loyal customers
11907,177,3,8135.33,3,5,5,355,Loyal customers
11908,143,3,8079.049999999999,3,5,5,355,Loyal customers
11909,165,3,8105.3099999999995,3,5,5,355,Loyal customers
11910,163,3,8113.029999999999,3,5,5,355,Loyal customers
11911,23,3,62.459999999999994,5,5,2,552,Potential loyalists
11912,52,3,8095.319999999999,5,5,5,555,Champions
11913,18,3,41.26,5,5,2,552,Potential loyalists
11914,143,3,8165.959999999999,3,5,5,355,Loyal customers
11915,142,3,8142.999999999999,3,5,5,355,Loyal customers
11916,145,3,8178.509999999998,3,5,5,355,Loyal customers
11917,147,3,8121.33,3,5,5,355,Loyal customers
11918,49,3,8204.99,5,5,5,555,Champions
11919,23,3,8171.519999999999,5,5,5,555,Champions
11920,33,3,8156.32,5,5,5,555,Champions
11921,51,3,63.24,5,5,2,552,Potential loyalists
11922,82,5,275.50000000000006,4,5,3,453,Potential loyalists
11923,9,2,42.95,5,4,2,542,Potential loyalists
11924,208,2,5897.23,2,4,5,245,At risk
11925,208,2,5968.23,2,4,5,245,At risk
11926,209,2,47.940000000000005,2,4,2,242,At risk
11927,0,2,51.940000000000005,5,4,2,542,Potential loyalists
11928,31,2,47.940000000000005,5,4,2,542,Potential loyalists
11929,27,3,4965.78,5,5,5,555,Champions
11930,28,3,5035.8099999999995,5,5,5,555,Champions
11931,71,2,234.44000000000003,4,4,3,443,Need attention
11932,172,2,136.25,3,4,3,343,Need attention
11933,200,2,5933.26,2,4,5,245,At risk
11934,217,2,5994.719999999999,2,4,5,245,At risk
11935,221,1,35.0,2,1,1,211,Hibernating
11936,283,1,42.28,1,1,2,112,Lost
11937,195,2,5888.24,2,4,5,245,At risk
11938,9,2,42.95,5,4,2,542,Potential loyalists
